dataset,model,paradigm,group_col,group_value,n,accuracy,error_rate,n_cases,group_value_label
BPI20RequestForPayment,transformer,sequence,y_true_na,5,122,0.0,1.0,122,Request For Payment APPROVED by BUDGET OWNER
BPI20RequestForPayment,transformer,sequence,y_true_na,9,341,0.9941348973607038,0.0058651026392961,341,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20RequestForPayment,transformer,sequence,y_true_na,10,49,0.0,1.0,48,Request For Payment REJECTED by ADMINISTRATION
BPI20RequestForPayment,transformer,sequence,y_true_na,12,61,0.9836065573770492,0.0163934426229508,58,Request For Payment REJECTED by EMPLOYEE
BPI20RequestForPayment,transformer,sequence,y_true_na,17,33,0.3333333333333333,0.6666666666666667,32,Request For Payment SUBMITTED by EMPLOYEE
BPI20RequestForPayment,transformer,sequence,y_true_na,18,335,1.0,0.0,335,Request Payment
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,2,164,0.75,0.25,164,<EOS>
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,3,129,0.2325581395348837,0.7674418604651163,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,4,44,0.1136363636363636,0.8863636363636364,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,8,112,0.9553571428571428,0.044642857142857,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,12,47,0.8723404255319149,0.127659574468085,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,17,131,0.8931297709923665,0.1068702290076335,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,18,174,0.942528735632184,0.0574712643678161,174,End trip
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,19,144,0.9375,0.0625,141,Payment Handled
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,20,162,0.2345679012345679,0.7654320987654322,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,21,57,0.0,1.0,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,25,150,0.8866666666666667,0.1133333333333332,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,36,50,0.28,0.72,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,41,39,0.6923076923076923,0.3076923076923077,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,49,48,0.25,0.75,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,51,70,0.3142857142857143,0.6857142857142857,69,Send Reminder
BPI20TravelPermitData,gemma-2-2b,llm,y_true_na,52,171,0.8654970760233918,0.1345029239766082,171,Start trip
BPI20TravelPermitData,llama32-1b,llm,y_true_na,2,164,0.7682926829268293,0.2317073170731707,164,<EOS>
BPI20TravelPermitData,llama32-1b,llm,y_true_na,3,129,0.9457364341085271,0.0542635658914728,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,y_true_na,4,44,0.0,1.0,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,llama32-1b,llm,y_true_na,8,112,0.9732142857142856,0.0267857142857143,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,llama32-1b,llm,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,y_true_na,12,47,0.6808510638297872,0.3191489361702128,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,y_true_na,17,131,0.7480916030534351,0.2519083969465648,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,y_true_na,18,174,0.8505747126436781,0.1494252873563218,174,End trip
BPI20TravelPermitData,llama32-1b,llm,y_true_na,19,144,0.8958333333333334,0.1041666666666666,141,Payment Handled
BPI20TravelPermitData,llama32-1b,llm,y_true_na,20,162,1.0,0.0,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,y_true_na,21,57,0.0,1.0,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,llama32-1b,llm,y_true_na,25,150,0.8933333333333333,0.1066666666666666,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,llama32-1b,llm,y_true_na,36,50,0.88,0.12,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,llama32-1b,llm,y_true_na,41,39,0.6666666666666666,0.3333333333333333,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,llama32-1b,llm,y_true_na,49,48,0.0,1.0,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,llama32-1b,llm,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,llama32-1b,llm,y_true_na,51,70,0.3142857142857143,0.6857142857142857,69,Send Reminder
BPI20TravelPermitData,llama32-1b,llm,y_true_na,52,171,0.8947368421052632,0.1052631578947368,171,Start trip
BPI20TravelPermitData,rnn,sequence,y_true_na,2,164,0.823170731707317,0.1768292682926829,164,<EOS>
BPI20TravelPermitData,rnn,sequence,y_true_na,3,129,0.9767441860465116,0.0232558139534884,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,y_true_na,4,44,0.7727272727272727,0.2272727272727273,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,rnn,sequence,y_true_na,8,112,0.9285714285714286,0.0714285714285714,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,rnn,sequence,y_true_na,9,32,0.03125,0.96875,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,y_true_na,12,47,0.8936170212765957,0.1063829787234043,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,y_true_na,17,131,0.9083969465648856,0.0916030534351145,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,y_true_na,18,174,0.9080459770114944,0.0919540229885057,174,End trip
BPI20TravelPermitData,rnn,sequence,y_true_na,19,144,0.9444444444444444,0.0555555555555555,141,Payment Handled
BPI20TravelPermitData,rnn,sequence,y_true_na,20,162,0.0987654320987654,0.9012345679012346,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,y_true_na,21,57,0.0350877192982456,0.9649122807017544,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,rnn,sequence,y_true_na,25,150,0.92,0.0799999999999999,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,rnn,sequence,y_true_na,36,50,0.86,0.14,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,rnn,sequence,y_true_na,41,39,0.8461538461538461,0.1538461538461538,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,rnn,sequence,y_true_na,49,48,0.2083333333333333,0.7916666666666666,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,rnn,sequence,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,rnn,sequence,y_true_na,51,70,0.2,0.8,69,Send Reminder
BPI20TravelPermitData,rnn,sequence,y_true_na,52,171,0.9064327485380116,0.0935672514619883,171,Start trip
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,2,164,0.7682926829268293,0.2317073170731707,164,<EOS>
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,3,129,0.7829457364341085,0.2170542635658915,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,4,44,0.0,1.0,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,8,112,0.9732142857142856,0.0267857142857143,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,12,47,0.8723404255319149,0.127659574468085,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,17,131,0.7938931297709924,0.2061068702290076,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,18,174,0.8793103448275862,0.1206896551724138,174,End trip
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,19,144,0.9375,0.0625,141,Payment Handled
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,20,162,0.3209876543209876,0.6790123456790124,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,21,57,0.0701754385964912,0.9298245614035088,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,25,150,0.8066666666666666,0.1933333333333333,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,36,50,0.82,0.18,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,41,39,0.6410256410256411,0.3589743589743589,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,49,48,0.1666666666666666,0.8333333333333334,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,51,70,0.3,0.7,69,Send Reminder
BPI20TravelPermitData,saprpt,tabular_fm,y_true_na,52,171,0.6608187134502924,0.3391812865497076,171,Start trip
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,2,164,0.7134146341463414,0.2865853658536585,164,<EOS>
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,3,129,0.0387596899224806,0.9612403100775194,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,4,44,0.0,1.0,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,8,112,0.9732142857142856,0.0267857142857143,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,12,47,0.8723404255319149,0.127659574468085,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,17,131,0.816793893129771,0.1832061068702289,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,18,174,0.8793103448275862,0.1206896551724138,174,End trip
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,19,144,0.9375,0.0625,141,Payment Handled
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,20,162,0.2592592592592592,0.7407407407407407,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,21,57,0.0,1.0,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,25,150,0.8533333333333334,0.1466666666666666,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,36,50,0.26,0.74,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,41,39,0.717948717948718,0.282051282051282,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,49,48,0.2083333333333333,0.7916666666666666,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,50,171,0.9239766081871345,0.0760233918128655,166,Request Payment
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,51,70,0.1714285714285714,0.8285714285714285,69,Send Reminder
BPI20TravelPermitData,tabpfn3,tabular_fm,y_true_na,52,171,0.6198830409356725,0.3801169590643275,171,Start trip
BPI20TravelPermitData,transformer,sequence,y_true_na,2,164,0.7195121951219512,0.2804878048780488,164,<EOS>
BPI20TravelPermitData,transformer,sequence,y_true_na,3,129,0.9844961240310076,0.0155038759689922,129,Declaration APPROVED by ADMINISTRATION
BPI20TravelPermitData,transformer,sequence,y_true_na,4,44,0.9090909090909092,0.0909090909090909,44,Declaration APPROVED by BUDGET OWNER
BPI20TravelPermitData,transformer,sequence,y_true_na,8,112,0.9375,0.0625,112,Declaration FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,transformer,sequence,y_true_na,9,32,0.0,1.0,32,Declaration REJECTED by ADMINISTRATION
BPI20TravelPermitData,transformer,sequence,y_true_na,12,47,0.8936170212765957,0.1063829787234043,46,Declaration REJECTED by EMPLOYEE
BPI20TravelPermitData,transformer,sequence,y_true_na,17,131,0.9389312977099236,0.0610687022900763,128,Declaration SUBMITTED by EMPLOYEE
BPI20TravelPermitData,transformer,sequence,y_true_na,18,174,0.9252873563218392,0.0747126436781608,174,End trip
BPI20TravelPermitData,transformer,sequence,y_true_na,19,144,0.9583333333333334,0.0416666666666666,141,Payment Handled
BPI20TravelPermitData,transformer,sequence,y_true_na,20,162,0.0,1.0,162,Permit APPROVED by ADMINISTRATION
BPI20TravelPermitData,transformer,sequence,y_true_na,21,57,0.0526315789473684,0.9473684210526316,57,Permit APPROVED by BUDGET OWNER
BPI20TravelPermitData,transformer,sequence,y_true_na,25,150,0.86,0.14,150,Permit FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,transformer,sequence,y_true_na,36,50,0.9,0.0999999999999999,49,Request For Payment APPROVED by ADMINISTRATION
BPI20TravelPermitData,transformer,sequence,y_true_na,41,39,0.7692307692307693,0.2307692307692307,38,Request For Payment FINAL_APPROVED by SUPERVISOR
BPI20TravelPermitData,transformer,sequence,y_true_na,49,48,0.1875,0.8125,48,Request For Payment SUBMITTED by EMPLOYEE
BPI20TravelPermitData,transformer,sequence,y_true_na,50,171,0.8947368421052632,0.1052631578947368,166,Request Payment
BPI20TravelPermitData,transformer,sequence,y_true_na,51,70,0.2571428571428571,0.7428571428571429,69,Send Reminder
BPI20TravelPermitData,transformer,sequence,y_true_na,52,171,0.8771929824561403,0.1228070175438597,171,Start trip
BPI12,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(1.999, 1611.0]",519,0.5895953757225434,0.4104046242774566,447,
BPI12,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(10853.0, 12647.0]",469,0.6823027718550106,0.3176972281449893,371,
BPI12,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(1611.0, 4982.0]",627,0.4481658692185008,0.5518341307814991,483,
BPI12,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(4982.0, 10853.0]",385,0.5584415584415584,0.4415584415584416,311,
BPI12,llama32-1b,llm,activity_frequency_bucket,"act_freq_(1.999, 1611.0]",519,0.5973025048169557,0.4026974951830443,447,
BPI12,llama32-1b,llm,activity_frequency_bucket,"act_freq_(10853.0, 12647.0]",469,0.7718550106609808,0.2281449893390191,371,
BPI12,llama32-1b,llm,activity_frequency_bucket,"act_freq_(1611.0, 4982.0]",627,0.4003189792663477,0.5996810207336523,483,
BPI12,llama32-1b,llm,activity_frequency_bucket,"act_freq_(4982.0, 10853.0]",385,0.5818181818181818,0.4181818181818182,311,
BPI12,rnn,sequence,activity_frequency_bucket,"act_freq_(1.999, 1611.0]",519,0.7283236994219653,0.2716763005780347,447,
BPI12,rnn,sequence,activity_frequency_bucket,"act_freq_(10853.0, 12647.0]",469,0.8656716417910447,0.1343283582089552,371,
BPI12,rnn,sequence,activity_frequency_bucket,"act_freq_(1611.0, 4982.0]",627,0.6889952153110048,0.3110047846889952,483,
BPI12,rnn,sequence,activity_frequency_bucket,"act_freq_(4982.0, 10853.0]",385,0.7714285714285715,0.2285714285714285,311,
BPI12,saprpt,tabular_fm,activity_frequency_bucket,"act_freq_(1.999, 1611.0]",519,0.630057803468208,0.3699421965317919,447,
BPI12,saprpt,tabular_fm,activity_frequency_bucket,"act_freq_(10853.0, 12647.0]",469,0.7398720682302772,0.2601279317697228,371,
BPI12,saprpt,tabular_fm,activity_frequency_bucket,"act_freq_(1611.0, 4982.0]",627,0.5311004784688995,0.4688995215311005,483,
BPI12,saprpt,tabular_fm,activity_frequency_bucket,"act_freq_(4982.0, 10853.0]",385,0.6675324675324675,0.3324675324675324,311,
BPI12,tabpfn3,tabular_fm,activity_frequency_bucket,"act_freq_(1.999, 1611.0]",519,0.6570327552986512,0.3429672447013487,447,
BPI12,tabpfn3,tabular_fm,activity_frequency_bucket,"act_freq_(10853.0, 12647.0]",469,0.7505330490405118,0.2494669509594882,371,
BPI12,tabpfn3,tabular_fm,activity_frequency_bucket,"act_freq_(1611.0, 4982.0]",627,0.529505582137161,0.4704944178628389,483,
BPI12,tabpfn3,tabular_fm,activity_frequency_bucket,"act_freq_(4982.0, 10853.0]",385,0.6545454545454545,0.3454545454545454,311,
BPI12,transformer,sequence,activity_frequency_bucket,"act_freq_(1.999, 1611.0]",519,0.8342967244701349,0.165703275529865,447,
BPI12,transformer,sequence,activity_frequency_bucket,"act_freq_(10853.0, 12647.0]",469,0.8635394456289979,0.1364605543710021,371,
BPI12,transformer,sequence,activity_frequency_bucket,"act_freq_(1611.0, 4982.0]",627,0.7129186602870813,0.2870813397129187,483,
BPI12,transformer,sequence,activity_frequency_bucket,"act_freq_(4982.0, 10853.0]",385,0.5662337662337662,0.4337662337662338,311,
BPI17,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(12.999, 9620.0]",511,0.9217221135029354,0.0782778864970645,498,
BPI17,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(36413.0, 44905.0]",644,0.7127329192546584,0.2872670807453416,597,
BPI17,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(44905.0, 47498.0]",329,0.8480243161094225,0.1519756838905774,324,
BPI17,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(9620.0, 36413.0]",516,0.8546511627906976,0.1453488372093023,496,
BPI17,llama32-1b,llm,activity_frequency_bucket,"act_freq_(12.999, 9620.0]",511,0.8454011741682974,0.1545988258317026,498,
BPI17,llama32-1b,llm,activity_frequency_bucket,"act_freq_(36413.0, 44905.0]",644,0.7593167701863354,0.2406832298136646,597,
BPI17,llama32-1b,llm,activity_frequency_bucket,"act_freq_(44905.0, 47498.0]",329,0.8358662613981763,0.1641337386018236,324,
BPI17,llama32-1b,llm,activity_frequency_bucket,"act_freq_(9620.0, 36413.0]",516,0.7751937984496124,0.2248062015503875,496,
BPI17,rnn,sequence,activity_frequency_bucket,"act_freq_(12.999, 9620.0]",511,0.9178082191780822,0.0821917808219178,498,
BPI17,rnn,sequence,activity_frequency_bucket,"act_freq_(36413.0, 44905.0]",644,0.8105590062111802,0.1894409937888198,597,
BPI17,rnn,sequence,activity_frequency_bucket,"act_freq_(44905.0, 47498.0]",329,0.8753799392097265,0.1246200607902735,324,
BPI17,rnn,sequence,activity_frequency_bucket,"act_freq_(9620.0, 36413.0]",516,0.8430232558139535,0.1569767441860464,496,
BPI17,saprpt,tabular_fm,activity_frequency_bucket,"act_freq_(12.999, 9620.0]",511,0.7377690802348337,0.2622309197651663,498,
BPI17,saprpt,tabular_fm,activity_frequency_bucket,"act_freq_(36413.0, 44905.0]",644,0.5574534161490683,0.4425465838509317,597,
BPI17,saprpt,tabular_fm,activity_frequency_bucket,"act_freq_(44905.0, 47498.0]",329,0.6413373860182371,0.3586626139817629,324,
BPI17,saprpt,tabular_fm,activity_frequency_bucket,"act_freq_(9620.0, 36413.0]",516,0.563953488372093,0.436046511627907,496,
BPI17,tabpfn3,tabular_fm,activity_frequency_bucket,"act_freq_(12.999, 9620.0]",511,0.8101761252446184,0.1898238747553816,498,
BPI17,tabpfn3,tabular_fm,activity_frequency_bucket,"act_freq_(36413.0, 44905.0]",644,0.5590062111801242,0.4409937888198758,597,
BPI17,tabpfn3,tabular_fm,activity_frequency_bucket,"act_freq_(44905.0, 47498.0]",329,0.6565349544072948,0.3434650455927052,324,
BPI17,tabpfn3,tabular_fm,activity_frequency_bucket,"act_freq_(9620.0, 36413.0]",516,0.5988372093023255,0.4011627906976744,496,
BPI17,transformer,sequence,activity_frequency_bucket,"act_freq_(12.999, 9620.0]",511,0.9178082191780822,0.0821917808219178,498,
BPI17,transformer,sequence,activity_frequency_bucket,"act_freq_(36413.0, 44905.0]",644,0.7701863354037267,0.2298136645962732,597,
BPI17,transformer,sequence,activity_frequency_bucket,"act_freq_(44905.0, 47498.0]",329,0.8723404255319149,0.127659574468085,324,
BPI17,transformer,sequence,activity_frequency_bucket,"act_freq_(9620.0, 36413.0]",516,0.875968992248062,0.1240310077519379,496,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(430.0, 519.0]",603,0.9850746268656716,0.0149253731343284,410,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(5.999, 430.0]",502,0.8027888446215139,0.1972111553784861,334,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(519.0, 529.0]",438,0.4703196347031963,0.5296803652968036,355,
BPI20PrepaidTravelCosts,gemma-2-2b,llm,activity_frequency_bucket,"act_freq_(529.0, 621.0]",457,0.0940919037199124,0.9059080962800876,359,
BPI20PrepaidTravelCosts,llama32-1b,llm,activity_frequency_bucket,"act_freq_(430.0, 519.0]",603,0.9286898839137644,0.0713101160862355,410,
BPI20PrepaidTravelCosts,llama32-1b,llm,activity_frequency_bucket,"act_freq_(5.999, 430.0]",502,0.5258964143426295,0.4741035856573705,334,
BPI20PrepaidTravelCosts,llama32-1b,llm,activity_frequency_bucket,"act_freq_(519.0, 529.0]",438,0.3447488584474886,0.6552511415525114,355,
BPI20PrepaidTravelCosts,llama32-1b,llm,activity_frequency_bucket,"act_freq_(529.0, 621.0]",457,0.5382932166301969,0.4617067833698031,359,
BPI20PrepaidTravelCosts,rnn,sequence,activity_frequency_bucket,"act_freq_(430.0, 519.0]",603,0.9900497512437813,0.0099502487562188,410,
